newscontents,label
Should You Buy Netgear on This Short Term Guidance Miss,0
Should You Buy Weis Markets Inc. WMK,0
Should You Worry About NVE Corporations NASDAQNVEC CEO Salary Level,0
Stks often pause at key res/sup levels. 1st touch of key level often fails esp w/steep run into it. Let it consoli,0
Stock Market News Netflix Climbs on Subscriber Data; Johnson & Johnson Looks Healthy,0
Stock Performance Summary Intercontinental Exchange Inc. NYSE ICE Times Of New York,0
Stocks To Watch Bharti Airtel HUL L&T Finance NMDC Tata Motors Vodafone Idea ,0
Taking A Look At Eastman Chemical Companys NYSEEMN ROE,0
The 3 Biggest Risks to Momo Stock,0
There goes $ACST,0
These Stocks Could Bounce High in January and Beyond,0
This Dividend Hero Too Cheap To Miss Right Now,0
Three stocks to buy during the coronavirus crash besides the usual suspects ,0
Top 5 Buys of John Rogers Ariel Investment,0
Top Technology Holdings of Warren Buffetts Berkshire Hathaway,0
Toyota AB InBev Funko Companies to Watch,0
Trade Alert The Independent Director Of Cerus Corporation NASDAQCERS Franklin Witney Has Just Spent US$100k Buying Shares,0
Translate Bio Inc. TBIO Are Hedge Funds Right About This Stock,0
Two Firms Are Clashing About the Fate of U.S. Small Cap Stocks,0
VIS Containers Manufacturing ATHVIS Has Debt But No Earnings; Should You Worry,0
What Does KPS AGs ETRKSC Share Price Indicate,0
What Does Reading International Inc.s NASDAQRDI Share Price Indicate,0
What To Know Before Buying Flushing Financial Corporation NASDAQFFIC For Its Dividend,0
What You Must Know About Hingham Institution for Savingss NASDAQHIFS Beta Value,0
Why value stocks surged more than growth stocks in 2019,0
Would Xiamen International Port Co. Ltd HKG3378 Be Valuable To Income Investors,0
$AQST Aquestive readies equity offering; shares down 7% after hours ,-1
$CBAY CymaBat halts trial of seladelpar; shares dip 4% ,-1
$CIM 1.8% pre Chimera Investment CIM Announces Public Offering of Convertible Senior Notes SI ,-1
$LNN Lindsay 2% as COVID 19 impact remains uncertain ,-1
$MRNA Moderna files for mixed shelf; shares down 8% after hours ,-1
$TBPH Theravance readies $150M stock offering; shares down 5% after hours ,-1
$UBER shares down 3.7% after company loses London licence over safety failures ,-1
$WORK Slack 5% after statement on IBM ,-1
Abiomed down 8% on guidance cut,-1
Adamis Pharma 61% on FDAs Zimhi rejection,-1
Afya 3.4% on offering of class A common shares,-1
Akoustis down 13% on pricing equity offering,-1
Applied Genetic Tech down 7% premarket after pricing equity offering,-1
As Kohls shares plunge Cramer calls out CEO for glossing over why earnings missed estimates,-1
Athenex down 17% on oral paclitaxel data,-1
Becton Dickinsons stock tumbles 11% premarket after Q1 results,-1
Becton Dickinsons stock tumbles as lowered earnings guidance offsets profit beat,-1
Becton Dickinson slips 9% on lowered guidance,-1
Cabot Microelectronics tanks on soft guidance,-1
Checkpoint Therapeutics down 14% after hours on equity offering,-1
Ciena Corp. shares slide after earnings miss,-1
Ether Turns Negative For the Year as Crypto Sell Off Accelerates,-1
GoPros stock tumbles 13% premarket after Q4 results late Wednesday,-1
Irish bank and real estate stocks fall after a strong electoral showing for Sinn in a left wing nationalist part. ,-1
JUST IN Slack shares halted for pending news. ,-1
KL CBAY among premarket losers,-1
Kohls 11% after profit view slashed,-1
Kohls stock drops 10% after it cuts guidance,-1
Macy shares sink after date breach reports,-1
Mahindra & Mahindra shares head for their steepest decline in more than a decade after surprise drop in earnings ,-1
Myriad Genetics slips 27% premarket after weak FQ2 and guidance cut,-1
New York Mortgage Trust sinks 2.7% after announcing capital raise,-1
Nios stock falls after January deliveries decline on coronavirus New Years holiday timing effects,-1
Organogenesis 8.9% amid 9M share offering,-1
PagSeguro slides 4.5% after Q3 disappoints,-1
Post Holdings 4% after earnings miss,-1
PTC Therapeutics down 6% premarket on risidplam data,-1
QD HEXO among premarket losers,-1
Roku 5.1% after filing to offer up to 1M shares,-1
Roku shares dropped after it notified users that FOX channels will be not accessible for the Super Bowl ,-1
Roku stock falls after disclosure of shareholder resales,-1
SES shares tumble 20% after FCC chairman voices support for public airwaves sale,-1
Slack shares slump as Microsoft continues to make corporate inroads,-1
SunPowers stock sinks after plans to sell 22 million shares to the public,-1
Synthetic Biologics Inc. SYN Sinks 4.79% Today Breaking Down The Root Causes Find News,-1
Taco Bell KFC parent Yum Brands stock drops after profit misses but revenue beat,-1
Tesla 3% as China slowdown factors in,-1
Tesla falls more than 6% after Cybertruck flubramer and other pros talk prospects $TSLA via @TradingNation ,-1
Teslas stock falls again extends pullback to 22%,-1
Twilio Crushes Q4 Expectations Shares Fall 7% on Modest Bottom Line Guidance,-1
Tyson Foods 4% after chicken beef sales disappoint,-1
Ubers $UBER share price is down approximately 29% since its IPO in May 2019 while the S&P 500 is up nearly 8% dur,-1
Varonis 6% on wider than expected loss forecast,-1
Woodward ~6% post Q4 earnings miss,-1
WWE 3.1% amid two notch cut at Wells Fargo,-1
WWE Plunges After Sales Forecast Uncovers Dismal Fan Engagement,-1
Zoom shares slip over security concerns rising competition ,-1
Zoom shares slip over security concerns rising competition ,-1
$AAPL +0.2% pre Apple to expand operations in India IT minister ,1
$AAXN gapped up on earnings up 24.57% on 6x average volume. It cleared the top of its earnings gap up at 71. On wa,1
$AVDL +2.7% pre Avadel Pharmaceuticals Achieves Enrollment Target in REST ON Phase 3 Pivotal Trial of FT218 for E,1
$BXRX Baudax Bio +7% premarket on Anjeso launch in U.S. ,1
$CANF +20.3% pre Can Fite BioPharma CANF Announces Positive Top Line Results from its Phase II NASH Study with,1
$CC $MMM $DD PFAS chemical makers climb as Congress makes no decision ,1
$CGC Canopy Growth +4% premarket on new cannabis license for Smiths Falls facility ,1
$DPW +90.0% pre DPW Holdings Announces That Its Coolisys Power Electronics Business Sees Increased Offshore Manuf,1
$ENOB +17.5% pre Enochian Biosciences ENOB Expands Infectious Disease Pipeline by Entering Pact to Acquire Excl,1
$HCHC +5.7% pre HC2 Holdings HCHC in Advanced Discussions to Sell Continental Insurance Retains Advisor to Exp,1
$ICPT FDA OKs Intercept NDA for obeticholic acid; shares up 5% premarket ,1
$JAN +92.2% pre JanOne entered into a Patent and Know How License Agreement with UAB Research Foundation TheraVa,1
$JKHY day highs and clearing resistance name not far from its record highs,1
$KOD $REGN Kodiak Sciences up 9% on positive early stage KSI 301 data ,1
$LIVX +16.8% pre LiveXLive Media LIVX Samsung Announce Production And Distribution Partnership SI SI ,1
$LMNX Luminex Q1 revenue tops guidance; shares up 7% after hours ,1
$M +11.7% pre Macys finance chief Paula Price to step down in May SI ,1
$MGI +4.2% pre Ripple Makes Investment in MoneyGram Equity to Complete Original Investment Commitment Expansion,1
$MTH Meritage Homes 1Q20 orders rise 23% Y/Y; shares up ~20% ,1
$NSPR InspireMD chief to step down; shares up 3% ,1
$NTLA $EDIT $CRSP Intellia up 5% on new data from CRSPR/Cas9 programs ,1
$NVCR shows institutional accumulation with blue skyscraper last week and closing near highs. Forms a cup base with,1
$ONVO Organovo stockholders nix Tarveda merger; shares up 2% after hours ,1
$PACD Added + shares on pullback. BORR +130% they will find this sympathy play very soon. Money will flow into this,1
$PSTI +56.3% pre Pluristem Reports Preliminary Data from its COVID 19 Compassionate Use Program Treating Seven P,1
$SRNE +36.3% pre Sorrento Therapeutics shares soar 25% after it rejects offer from two companies MW ,1
$SSL $CHMI $CANF RTX SKT among premarket gainers ,1
$STZ +4.9% pre UBS Upgrades Constellation Brands STZ to Buy $180 PT ,1
$TIF +5.6% pre LVMH aims to restore Tiffanys sparkle with $16.2 billion takeover Reuters ,1
$TSLA +7% in pm BLOG IDEA. Breaking out of the bullish flag that i mentioned several times last week.,1
$VRNS +0.0% pre Varonis Systems reports preliminary Q1 SA ,1
$XOM +5.8% pre Exxon cuts full year capex forecast by 30% maintains long term outlook SA ,1
$ZIOP +6.4% pre Ziopharm Oncology Presents Encouraging Clinical Data for Controlled IL 12 for the Treatment of Re,1
$ZS +3.6% pre BofA/Merrill Lynch Upgrades Zscaler ZS to Buy; Cyber Security Opportunity Too Big to Ignore $68,1
AbbVie stock jumps 2.6% premarket,1
AIAs announcement of a new CEO sends shares higher in Hong Kong ,1
AMC Entertainment rallies after big Frozen 2 weekend,1
ArcelorMittal shares surge on higher operating profit dividend than expected,1
Argo Group gains 2.2% after moving to refresh board,1
Athenex up 28% on expected positive data on oral paclitaxel,1
Aurora beefs up leadership team; shares up 3% premarket,1
Bill.com +72% in trading debut,1
BioLineRx reports data on triple combination arm of COMBAT/KEYNOTE 202 study; shares up 21% premarket,1
Brazil broker XP surges in debut after $1.96 billion U.S. IPO via @business ,1
Bristol Myers +3% premarket on Q4 beat,1
Canopy Growth +4% premarket on new cannabis license for Smiths Falls facility,1
Carnivals stock soars after Saudi sovereign wealth fund takes stake in the crippled cruise company ,1
Co Diagnostics up 36% on coronavirus test sales,1
Eidos up 13% on sustained benefit of AG10 in ATTR CM,1
Endonovo up 35% on SofPulse collaboration,1
Extreme Networks stock up 2.6% premarket,1
Gap ticks higher despite lowered full year comps which point to a bah humbug holiday quarter $GPS,1
Intelsat +10%; Height expects C band payout to rise,1
Intelsats stock bounces 6.6% premarket after plummeting 55% over the past 2 days to 19 mo. low,1
Kodiak Sciences up 9% on positive early stage KSI 301 data,1
LiveXLive +23% on Samsung tie up,1
Marriott Up Over 14% on Pace for Largest Percent Increase Since December 2008 Data Tal.,1
Medtronics stock surges after earnings rise above expectations and outlook raised,1
National Oilwell Varco +10% after Q4 results,1
Nio Shares Continue Higher Despite Predictions Of Record Plunge In Chinese Auto Sales,1
One Medical parent 1Life Healthcare stock soars 38% in early debut trading ,1
Qiagen shares surge as diagnostics group says open to takeover talks,1
RealNetworks CEO Rob Glaser to invest into the Company; shares +12%,1
Sanofi Q4 top line up 7%; shares up 3% premarket,1
ServiceNow stock up 4% on news it is joining the S&P 500,1
Shares of SoftBank backed OneConnect rise 5% in U.S. market debut,1
Splunk boosted on FCF potential; shares +3.4%,1
Splunk sees its biggest surge in a year after reporting strong third quarter sales. Bloombergs Taylor Riggs,1
Starbucks climbs as Pershing reinvests with $720 million stake ,1
Stock Market Update Amazon and Microsoft hit new highs,1
Tesla Tops $900 in Parabolic Surge Spurring Analyst Downgrade,1
Teslas stock ticks up after Deutsche Bank lifts price target which implies an 18% decline,1
Transocean up 4% on new $91M contract,1
Trevena refiles U.S. application for IV oliceridine; shares up 6%,1
Unisyss stock soars 16% premarket after sale of U.S. Federal business for $1.2 bln,1
Wayfair soared as much as 51% after the online home goods retailer said first quarter net revenue growth would at l,1
$SCANX Todays biggest % gainers/losers ,0
$SUMRX Gapping up/down ABB +4% MCHP +3% NVO +3% HUM +2% and CMG +1.6% after earnings RDS.A +2% and TOL +2%.,0
$SUMRX Gapping up/down DOCU +10.5% ULTA +9% AOBC +7% BIG +7% CLDR +6.5% and CRWD +5% after earnings TTD +5%.,0
Darling Ingredients and Vertex Energy among industrial gainers; DMC Global tops losers,0
Dixie Group leads industrial gainers; Ballard Power Systems among the losers,0
Forescout shares halted for the news,0
Iconix Brand leads consumer gainers; Pitney Bowes leads the losers,0
Lithium Americas and Gulf Resources among Energy/Materials gainers; ION Geophysical and Contura Energy among losers,0
Marvell Technology MRVL Gains As Market Dips What You Should Know Nasdaq,0
Peloton Interactive among consumer gainers; Pyxus International among losers,0
Sarepta Therapeutics leads healthcare gainers; OncoSec Medical among losers,0
Stabilis Energy and Yuma Energy among Energy/Materials gainers; Trilogy Metals and Range Resources among losers,0
Stocks making the biggest moves midday TD Ameritrade Tiffany Uber Hasbro & more ,0
Stocks making the biggest moves premarket Fitbit Xerox Ford Five Below TripAdvisor & more,0
Stocks making the biggest moves premarket Home Depot Kohls Disney Broadcom & more,0
Stocks making the biggest moves premarket TD Ameritrade Charles Schwab Tesla & more ,0
TCO NNVC GPOR and JE among midday movers,0
dougherty company start buy,1
bmo capital market ups outperform,1
citi give big boost deere pt,1
guggenheim see favorable catalyst ebay,1
freeport upgraded credit suisse see big buying opportunity,1
cantor fitzgerald resume overweight,1
morgan stanley see gm double bull case scenario,1
barclays start overweight,1
new bull praise acceleration margin profile,1
jpmorgan constructive kraft heinz,1
compass point ups neutral,1
lowe rack another positive rating despite recession risk,1
lam target boost compelling setup,1
barclays start overweight,1
bull see 2020 upside mu wdc,1
suntrust expect netflix post strong user growth,1
btig see material improvement ocwen book value,1
bmo capital market start outperform,1
evercore start ringcentral outperform,1
moffettnathanson boost sbac buy,1
loop turn bullish snap ad growth,1
cowen see upside tenb indegy purchase,1
new zscaler bull see sustainable growth share +4,1
two chart look constructive well fargo get bullish video game play trader $ atvi $ ttwo,1
adobe stock price target raise $ 315 vs. $ 290 wedbush,1
adobe stock price target raise $ 318 vs. $ 310 instinet,1
aegis capital positive netflix usage trend,1
60 drop 6 month bank america say buy pot stock canopy,1
akero therapeutic start buy $ 36 stock price target canaccord genuity,1
align technology stock price target raise $ 305 $ 290 stifel nicolaus,1
allergan upgraded buy neutral ubs,1
altria stock price target raise $ 54 $ 50 stifel nicolaus,1
amneal pharma price target raise $ 6 vs. $ 4 suntrust robinson humphrey,1
analyst loop capital upgrade $ lyft buy hold cite high revenue growth potential,1
analyst top telecom pick 2020,1
analyst mostly bullish newly public insurance firm brp group,1
analyst see 18 gain ahead holding first trust dow jones internet index fund etf,1
ansys stock price target raise $ 265 $ 235 benchmark,1
